system:index,count,elevation,grid_id,grid_uid,ndvi,population,rain_1d,rain_30d,rain_7d,slope,soil_moisture,soil_type,.geo
+3465+931,1,528.4444444444445,3465500931,+3465+931,0.4796529296371672,,34.92696846856011,522.9222615559896,172.39447254604764,13.009913749165005,0.3570545353301584,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.37987378422426,25.089945885458235],[93.40682324274785,25.089945885458235],[93.40682324274785,25.116895343981824],[93.37987378422426,25.116895343981824],[93.37987378422426,25.089945885458235]]]}"
+3465+932,1,783.9444444444445,3465500932,+3465+932,0.48750049206945634,,33.06935501098633,515.5777365366617,171.05761909484863,15.706759687927034,0.3570545353301584,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.37987378422426,25.116895343981824],[93.40682324274785,25.116895343981824],[93.40682324274785,25.14384480250541],[93.37987378422426,25.14384480250541],[93.37987378422426,25.116895343981824]]]}"
+3465+933,1,753.2777777777778,3465500933,+3465+933,0.5079081745611297,,31.057796266343857,492.2293102476332,174.3264954355028,11.843363099628025,0.39528139599200607,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.37987378422426,25.14384480250541],[93.40682324274785,25.14384480250541],[93.40682324274785,25.170794261028995],[93.37987378422426,25.170794261028995],[93.37987378422426,25.14384480250541]]]}"
+3465+934,1,1000.6388888888889,3465500934,+3465+934,0.47138774974478614,,30.655484517415363,487.55962498982746,174.98027070363364,13.135185758272806,0.4029267681243757,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.37987378422426,25.170794261028995],[93.40682324274785,25.170794261028995],[93.40682324274785,25.19774371955258],[93.37987378422426,25.19774371955258],[93.37987378422426,25.170794261028995]]]}"
+3465+935,1,1190.2777777777778,3465500935,+3465+935,0.49038609448406434,,30.66985109117296,472.5453512006336,170.71731604470148,16.480609781212276,0.4029267681243757,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.37987378422426,25.19774371955258],[93.40682324274785,25.19774371955258],[93.40682324274785,25.224693178076166],[93.37987378422426,25.224693178076166],[93.37987378422426,25.19774371955258]]]}"
+3465+936,1,1023.5,3465500936,+3465+936,0.48233575705024934,,30.67272440592448,469.5424964427948,169.86472511291504,16.04086813131968,0.4029267681243757,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.37987378422426,25.224693178076166],[93.40682324274785,25.224693178076166],[93.40682324274785,25.25164263659975],[93.37987378422426,25.25164263659975],[93.37987378422426,25.224693178076166]]]}"
+3466+893,1,866.6285714285714,3466500893,+3466+893,0.5387885769208273,,21.68155288696289,364.84081226587296,150.63959217071533,12.271850422450475,0.30737756702997915,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.06586646156198],[93.43377270127144,24.06586646156198],[93.43377270127144,24.092815920085567],[93.40682324274785,24.092815920085567],[93.40682324274785,24.06586646156198]]]}"
+3466+894,1,954.8888888888889,3466500894,+3466+894,0.48150813910696244,,17.251263936360676,358.4631031155586,147.1773945490519,13.098277383380466,0.30737756702997915,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.092815920085567],[93.43377270127144,24.092815920085567],[93.43377270127144,24.119765378609152],[93.40682324274785,24.119765378609152],[93.40682324274785,24.092815920085567]]]}"
+3466+895,1,852.25,3466500895,+3466+895,0.4369722604751587,,15.03611946105957,355.27424854040146,145.44629573822021,11.024757590558794,0.30737756702997915,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.119765378609152],[93.43377270127144,24.119765378609152],[93.43377270127144,24.146714837132738],[93.40682324274785,24.146714837132738],[93.40682324274785,24.119765378609152]]]}"
+3466+896,1,716.5555555555555,3466500896,+3466+896,0.4931524395942688,,14.77438751856486,363.5020980934302,138.70656490325928,7.538669188817342,0.3055591975172905,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.146714837132738],[93.43377270127144,24.146714837132738],[93.43377270127144,24.173664295656323],[93.40682324274785,24.173664295656323],[93.40682324274785,24.146714837132738]]]}"
+3466+897,1,692.8333333333334,3466500897,+3466+897,0.48615309182140565,,14.722041130065918,365.14766800403595,137.3586187362671,10.756841553582085,0.3051955236147528,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.173664295656323],[93.43377270127144,24.173664295656323],[93.43377270127144,24.20061375417991],[93.40682324274785,24.20061375417991],[93.40682324274785,24.173664295656323]]]}"
+3466+898,1,676.8888888888889,3466500898,+3466+898,0.4796281721856859,,14.257781982421875,356.10339760780334,148.81524848937988,7.939898242553075,0.3051955236147528,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.20061375417991],[93.43377270127144,24.20061375417991],[93.43377270127144,24.227563212703497],[93.40682324274785,24.227563212703497],[93.40682324274785,24.20061375417991]]]}"
+3466+899,1,1084.6944444444443,3466500899,+3466+899,0.46175610108508003,,14.27253500620524,356.3614857494831,149.21524413426718,16.305598629845512,0.30344324939327166,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.227563212703497],[93.43377270127144,24.227563212703497],[93.43377270127144,24.254512671227083],[93.40682324274785,24.254512671227083],[93.40682324274785,24.227563212703497]]]}"
+3466+900,1,1468.5,3466500900,+3466+900,0.4822477772831917,,14.34630012512207,357.6519264578819,151.2152223587036,18.25347758664025,0.2946818782858653,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.254512671227083],[93.43377270127144,24.254512671227083],[93.43377270127144,24.28146212975067],[93.40682324274785,24.28146212975067],[93.40682324274785,24.254512671227083]]]}"
+3466+901,1,1726.388888888889,3466500901,+3466+901,0.4892330194513003,,14.56713612874349,360.09276256958645,151.82123247782388,14.54849068986045,0.2946818782858653,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.28146212975067],[93.43377270127144,24.28146212975067],[93.43377270127144,24.308411588274254],[93.40682324274785,24.308411588274254],[93.40682324274785,24.28146212975067]]]}"
+3466+902,1,1725.0555555555557,3466500902,+3466+902,0.4954298511147499,,15.008808135986328,364.97443479299545,153.03325271606445,16.155007110701668,0.2946818782858653,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.308411588274254],[93.43377270127144,24.308411588274254],[93.43377270127144,24.33536104679784],[93.40682324274785,24.33536104679784],[93.40682324274785,24.308411588274254]]]}"
+3466+903,1,1578.4722222222222,3466500903,+3466+903,0.4951496397455533,,7.504404067993164,368.985359698534,161.52090644836426,14.823136428991953,0.2971398932748735,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.33536104679784],[93.43377270127144,24.33536104679784],[93.43377270127144,24.362310505321425],[93.40682324274785,24.362310505321425],[93.40682324274785,24.33536104679784]]]}"
+3466+904,1,966.6388888888889,3466500904,+3466+904,0.5173809081315994,,0.0,372.99628460407257,170.00856018066406,17.598758697509766,0.29959790826388144,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.362310505321425],[93.43377270127144,24.362310505321425],[93.43377270127144,24.38925996384501],[93.40682324274785,24.38925996384501],[93.40682324274785,24.362310505321425]]]}"
+3466+905,1,719.4722222222222,3466500905,+3466+905,0.5139493495225906,,0.0,372.4889630873998,180.55733680725098,12.95107842153973,0.29959790826388144,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.38925996384501],[93.43377270127144,24.38925996384501],[93.43377270127144,24.416209422368595],[93.40682324274785,24.416209422368595],[93.40682324274785,24.38925996384501]]]}"
+3466+906,1,594.8055555555555,3466500906,+3466+906,0.5272590178582404,,0.0,372.2353023290634,185.83172512054443,11.361693362394968,0.29959790826388144,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.416209422368595],[93.43377270127144,24.416209422368595],[93.43377270127144,24.44315888089218],[93.40682324274785,24.44315888089218],[93.40682324274785,24.416209422368595]]]}"
+3466+907,1,487.0,3466500907,+3466+907,0.5327227670285437,,10.953868865966797,396.8388241529465,186.11159102121988,12.139537453651428,0.30908403498215564,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.44315888089218],[93.43377270127144,24.44315888089218],[93.43377270127144,24.470108339415766],[93.40682324274785,24.470108339415766],[93.40682324274785,24.44315888089218]]]}"
+3466+908,1,573.3333333333334,3466500908,+3466+908,0.5122994788818889,,16.430803298950195,409.140585064888,186.25152397155762,12.032661729388767,0.31382709834129296,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.470108339415766],[93.43377270127144,24.470108339415766],[93.43377270127144,24.497057797939352],[93.40682324274785,24.497057797939352],[93.40682324274785,24.470108339415766]]]}"
+3466+909,1,560.25,3466500909,+3466+909,0.5195423497094048,,16.334981282552082,401.0039163629214,181.50998878479004,14.387608236736721,0.31382709834129296,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.497057797939352],[93.43377270127144,24.497057797939352],[93.43377270127144,24.524007256462937],[93.40682324274785,24.524007256462937],[93.40682324274785,24.497057797939352]]]}"
+3466+910,1,455.05555555555554,3466500910,+3466+910,0.5158585003680654,,16.31581687927246,399.3765826225281,180.56168174743652,16.225510557492573,0.31382709834129296,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.524007256462937],[93.43377270127144,24.524007256462937],[93.43377270127144,24.550956714986523],[93.40682324274785,24.550956714986523],[93.40682324274785,24.524007256462937]]]}"
+3466+911,1,698.6388888888889,3466500911,+3466+911,0.5028727278113365,,18.591903686523438,422.2517330646515,178.07957458496094,18.318881614340675,0.3198154432044182,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.550956714986523],[93.43377270127144,24.550956714986523],[93.43377270127144,24.577906173510108],[93.40682324274785,24.577906173510108],[93.40682324274785,24.550956714986523]]]}"
+3466+912,1,743.7777777777778,3466500912,+3466+912,0.49477633585532504,,18.612236340840656,424.97035511334735,177.39489777882895,18.833804110685985,0.3198154432044182,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.577906173510108],[93.43377270127144,24.577906173510108],[93.43377270127144,24.604855632033694],[93.40682324274785,24.604855632033694],[93.40682324274785,24.577906173510108]]]}"
+3466+913,1,621.5277777777778,3466500913,+3466+913,0.4923103642132547,,18.713899612426758,438.5634653568268,173.97151374816895,17.98204132583406,0.3198154432044182,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.604855632033694],[93.43377270127144,24.604855632033694],[93.43377270127144,24.63180509055728],[93.40682324274785,24.63180509055728],[93.40682324274785,24.604855632033694]]]}"
+3466+914,1,489.3333333333333,3466500914,+3466+914,0.5005311535464393,,18.127270380655926,447.7820026079814,172.4179941813151,14.573460340499878,0.3163760337655403,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.63180509055728],[93.43377270127144,24.63180509055728],[93.43377270127144,24.658754549080868],[93.40682324274785,24.658754549080868],[93.40682324274785,24.63180509055728]]]}"
+3466+915,1,495.47222222222223,3466500915,+3466+915,0.5118629899289873,,16.954011917114258,466.2190771102905,169.31095504760742,15.177507062753042,0.3094972148877845,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.658754549080868],[93.43377270127144,24.658754549080868],[93.43377270127144,24.685704007604453],[93.40682324274785,24.685704007604453],[93.40682324274785,24.658754549080868]]]}"
+3466+916,1,426.8333333333333,3466500916,+3466+916,0.5046886536810133,,25.648110389709473,466.32994759082794,176.29713821411133,12.091701053910786,0.3094972148877845,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.685704007604453],[93.43377270127144,24.685704007604453],[93.43377270127144,24.71265346612804],[93.40682324274785,24.71265346612804],[93.40682324274785,24.685704007604453]]]}"
+3466+917,1,491.3888888888889,3466500917,+3466+917,0.4998198366827435,,34.34220886230469,466.44081807136536,183.28332138061523,13.056223389175203,0.3094972148877845,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.71265346612804],[93.43377270127144,24.71265346612804],[93.43377270127144,24.739602924651624],[93.40682324274785,24.739602924651624],[93.40682324274785,24.71265346612804]]]}"
+3466+918,1,685.9722222222222,3466500918,+3466+918,0.46809758577081895,,31.12448501586914,458.4485083421071,185.77686309814453,11.106638765997356,0.302776456859014,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.739602924651624],[93.43377270127144,24.739602924651624],[93.43377270127144,24.76655238317521],[93.40682324274785,24.76655238317521],[93.40682324274785,24.739602924651624]]]}"
+3466+919,1,683.4444444444445,3466500919,+3466+919,0.5051407358712621,,29.515623092651367,454.452353477478,187.02363395690918,11.349476191732618,0.2994160778446285,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.76655238317521],[93.43377270127144,24.76655238317521],[93.43377270127144,24.793501841698795],[93.40682324274785,24.793501841698795],[93.40682324274785,24.76655238317521]]]}"
+3466+920,1,504.1666666666667,3466500920,+3466+920,0.4904697959621747,,20.912700335184734,474.53728870550793,182.17578792572021,12.116797539922926,0.2994160778446285,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.793501841698795],[93.43377270127144,24.793501841698795],[93.43377270127144,24.82045130022238],[93.40682324274785,24.82045130022238],[93.40682324274785,24.793501841698795]]]}"
+3466+921,1,516.0,3466500921,+3466+921,0.497594625585609,,19.192115783691406,478.5542757511139,181.20621871948242,11.43948429160648,0.2994160778446285,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.82045130022238],[93.43377270127144,24.82045130022238],[93.43377270127144,24.847400758745966],[93.40682324274785,24.847400758745966],[93.40682324274785,24.82045130022238]]]}"
+3466+922,1,476.3888888888889,3466500922,+3466+922,0.49469245887464947,,26.164295196533203,493.49494012196857,166.83311335245767,8.89572517739402,0.29432264702505173,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.847400758745966],[93.43377270127144,24.847400758745966],[93.43377270127144,24.87435021726955],[93.40682324274785,24.87435021726955],[93.40682324274785,24.847400758745966]]]}"
+3466+923,1,423.1388888888889,3466500923,+3466+923,0.5123262852430344,,27.558731079101562,496.4830729961395,163.95849227905273,10.329831759134928,0.29330396086113636,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.87435021726955],[93.43377270127144,24.87435021726955],[93.43377270127144,24.901299675793137],[93.40682324274785,24.901299675793137],[93.40682324274785,24.87435021726955]]]}"
+3466+924,1,383.6388888888889,3466500924,+3466+924,0.5082702802287208,,16.033157348632812,495.5708341598511,153.4874610900879,10.038787580198711,0.29330396086113636,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.901299675793137],[93.43377270127144,24.901299675793137],[93.43377270127144,24.928249134316722],[93.40682324274785,24.928249134316722],[93.40682324274785,24.901299675793137]]]}"
+3466+925,1,368.47222222222223,3466500925,+3466+925,0.5100088773502244,,21.197423934936523,496.41728389263153,155.77142238616943,9.337773909171423,0.29426486539332664,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.40682324274785,24.928249134316722],[93.43377270127144,24.928249134316722],[93.43377270127144,24.955198592840308],[93.40682324274785,24.955198592840308],[93.40682324274785,24.928249134316722]]]}"
